Transaction_ID,Date,Account_Number,Transaction_Type,Amount,Currency,Counterparty,Category,Payment_Method,Risk_Incident,Risk_Type,Incident_Severity,Error_Code,User_ID,System_Latency,Login_Frequency,Failed_Attempts,IP_Region
TXN07728,2024-04-19,349683,Credit,605.33,USD,"Hernandez, White and Briggs",Operations,Bank Transfer,0,None,None,None,U386,234.94,1,1,ST
TXN07729,2024-04-23,628355,Refund,4592.89,USD,"Rowland, Padilla and Garcia",Operations,Credit Card,1,Fraud,Medium,F001,U204,325.77,7,0,CH
TXN07730,2024-05-29,398703,Debit,2897.84,USD,Howard-Rivera,Sales,Cash,0,None,None,None,U180,314.69,10,1,GR
TXN07731,2024-07-10,200060,Credit,4139.91,USD,"Rogers, Lee and Cox",Payroll,Credit Card,0,None,None,None,U393,485.81,1,1,EC
TXN07732,2024-09-16,234224,Debit,8814.25,USD,Smith PLC,Payroll,Cash,0,None,None,None,U293,444.44,4,1,BG
TXN07733,2024-05-05,330035,Debit,1415.57,USD,"Brown, Sherman and Rojas",Inventory,Credit Card,0,None,None,None,U333,325.12,1,4,ZW
TXN07734,2024-12-19,613505,Credit,2800.49,USD,Parker-Mendez,Payroll,Credit Card,0,None,None,None,U444,441.76,4,1,NR
TXN07735,2024-10-23,262672,Credit,4267.26,USD,Brown-Macdonald,Operations,Bank Transfer,0,None,None,None,U322,114.13,5,4,ER
TXN07736,2024-07-25,195895,Refund,147.54,USD,Wade-Palmer,Inventory,Cash,0,None,None,None,U252,239.56,8,2,MC
TXN07737,2024-12-22,789548,Credit,7859.1,USD,"Johnson, Diaz and Turner",Marketing,Cash,1,Misstatement,Low,M003,U195,312.03,2,0,AD
TXN07738,2024-04-14,760505,Credit,5300.63,USD,Vincent-Green,Marketing,Cash,0,None,None,None,U298,182.06,2,0,LA
TXN07739,2024-05-06,334751,Refund,5868.98,USD,Smith-Richard,Inventory,Cash,0,None,None,None,U381,341.89,3,5,VN
TXN07740,2024-09-17,216624,Debit,3484.95,USD,Payne PLC,Marketing,Bank Transfer,0,None,None,None,U334,499.86,1,4,MG
TXN07741,2024-06-04,141645,Credit,6446.06,USD,Navarro and Sons,Sales,Credit Card,0,None,None,None,U469,117.08,3,3,RU
TXN07742,2024-09-08,444140,Debit,4498.94,USD,Long Group,Inventory,Credit Card,0,None,None,None,U426,444.35,8,3,SN
TXN07743,2024-09-22,819637,Debit,6887.42,USD,"Dyer, Jones and Duncan",Inventory,Bank Transfer,0,None,None,None,U078,177.9,4,0,MR
TXN07744,2024-08-30,497457,Credit,2763.4,USD,Fischer-King,Operations,Credit Card,0,None,None,None,U246,488.3,1,0,IQ
TXN07745,2024-05-04,623410,Debit,4773.58,USD,Davis PLC,Inventory,Credit Card,0,None,None,None,U165,295.59,3,1,SL
TXN07746,2025-01-03,718156,Debit,3912.04,USD,"Thomas, Lloyd and Johnson",Sales,Bank Transfer,0,None,None,None,U376,455.82,4,1,KR
TXN07747,2024-02-09,888041,Refund,1612.98,USD,Vasquez-Martinez,Sales,Cash,0,None,None,None,U210,393.58,9,0,BD
TXN07748,2024-01-11,887545,Refund,2213.45,USD,Scott LLC,Marketing,Credit Card,0,None,None,None,U181,316.51,6,3,AE
TXN07749,2024-10-14,238368,Refund,9049.02,USD,"Flores, Edwards and Ware",Payroll,Cash,0,None,None,None,U180,424.74,10,2,KN
TXN07750,2024-02-24,299069,Debit,181.29,USD,"Herrera, Mosley and Walton",Marketing,Credit Card,0,None,None,None,U005,190.8,6,4,LV
TXN07751,2024-11-13,982244,Debit,2351.87,USD,Brown-Murphy,Sales,Cash,0,None,None,None,U137,460.5,2,5,SI
TXN07752,2024-10-11,192052,Refund,4864.17,USD,Wright-Martinez,Marketing,Bank Transfer,0,None,None,None,U336,215.8,3,0,UA
TXN07753,2024-07-17,211490,Credit,2196.54,USD,"Jones, Williams and Brown",Marketing,Cash,0,None,None,None,U400,141.84,10,4,BH
TXN07754,2024-10-26,562511,Refund,9485.67,USD,"Vasquez, Little and Williams",Sales,Bank Transfer,0,None,None,None,U037,272.31,3,3,JP
TXN07755,2024-10-18,560500,Credit,5101.88,USD,Miller-Thompson,Inventory,Credit Card,0,None,None,None,U186,289.9,1,1,IR
TXN07756,2024-10-26,402820,Credit,9340.42,USD,Stevens LLC,Marketing,Bank Transfer,0,None,None,None,U058,416.7,8,3,MZ
TXN07757,2024-03-07,712239,Debit,1107.15,USD,Vasquez LLC,Inventory,Cash,0,None,None,None,U400,336.99,3,5,VA
TXN07758,2024-07-15,716146,Refund,7215.21,USD,"Ford, Davis and Salazar",Payroll,Credit Card,1,Misstatement,Low,F001,U022,378.42,3,3,IT
TXN07759,2024-01-22,259836,Credit,5225.06,USD,"Austin, Dalton and Bradley",Inventory,Bank Transfer,1,Misstatement,High,M003,U283,448.4,4,5,JP
TXN07760,2024-01-23,974563,Refund,6902.18,USD,Nelson-Smith,Marketing,Bank Transfer,0,None,None,None,U447,332.67,1,0,GH
TXN07761,2024-10-24,667112,Debit,2725.4,USD,"Reed, Bryant and Wilson",Payroll,Bank Transfer,0,None,None,None,U011,358.68,4,5,LI
TXN07762,2024-07-18,675592,Debit,6586.36,USD,Dunn-Knight,Marketing,Bank Transfer,0,None,None,None,U341,393.78,4,2,YE
TXN07763,2024-10-18,358880,Debit,7996.62,USD,Brown PLC,Payroll,Cash,0,None,None,None,U299,231.35,6,5,TV
TXN07764,2024-11-26,212430,Credit,7466.57,USD,Fitzgerald-Pham,Payroll,Cash,0,None,None,None,U189,437.84,9,0,TO
TXN07765,2024-02-26,541151,Refund,212.79,USD,"Robbins, Decker and Duncan",Payroll,Cash,0,None,None,None,U312,452.46,3,5,GB
TXN07766,2024-10-05,226569,Credit,5675.89,USD,Bryant-Myers,Inventory,Cash,0,None,None,None,U321,331.46,4,0,NO
TXN07767,2024-03-30,953281,Refund,8849.24,USD,Mills PLC,Inventory,Cash,0,None,None,None,U343,114.0,4,4,MR
TXN07768,2025-01-05,917718,Credit,2419.85,USD,Garrett-Perez,Payroll,Credit Card,0,None,None,None,U422,241.6,10,1,AO
TXN07769,2024-06-09,329274,Debit,2835.31,USD,"Young, Nelson and Grant",Sales,Credit Card,0,None,None,None,U309,294.01,9,4,MW
TXN07770,2024-03-28,375631,Debit,8099.0,USD,"Newton, Walton and Cole",Payroll,Credit Card,0,None,None,None,U036,488.62,10,4,TW
TXN07771,2024-07-03,905759,Debit,7579.79,USD,Howell Inc,Marketing,Cash,0,None,None,None,U236,403.81,6,1,PG
TXN07772,2024-02-08,497137,Credit,6687.78,USD,Walker-Vaughan,Operations,Cash,0,None,None,None,U262,239.34,2,5,GR
TXN07773,2024-08-07,697416,Refund,5564.02,USD,"Petersen, Lewis and Santana",Marketing,Bank Transfer,0,None,None,None,U400,382.67,2,0,SM
TXN07774,2024-06-10,922800,Debit,6139.81,USD,Johnson-Edwards,Sales,Credit Card,0,None,None,None,U440,109.8,2,4,GR
TXN07775,2024-07-21,735127,Debit,7991.96,USD,Thomas Group,Inventory,Bank Transfer,0,None,None,None,U072,274.6,4,0,SY
TXN07776,2024-11-08,684078,Credit,5303.89,USD,Frazier-Edwards,Payroll,Credit Card,0,None,None,None,U111,477.48,10,2,KI
TXN07777,2024-06-08,735625,Debit,1837.64,USD,Johnson-Andersen,Operations,Bank Transfer,0,None,None,None,U196,497.75,10,2,BD
TXN07778,2024-05-17,324659,Debit,4975.4,USD,Crawford Inc,Marketing,Credit Card,0,None,None,None,U156,455.85,8,5,BO
TXN07779,2024-07-03,457274,Credit,5287.99,USD,"Hall, Steele and Pacheco",Payroll,Credit Card,1,Misstatement,High,F001,U447,198.89,8,4,AZ
TXN07780,2024-12-17,505014,Credit,1499.47,USD,Miller Group,Payroll,Cash,0,None,None,None,U489,281.84,4,0,MA
TXN07781,2024-03-27,136287,Debit,205.5,USD,Short Ltd,Payroll,Credit Card,0,None,None,None,U380,273.6,9,3,LS
TXN07782,2024-08-04,763126,Refund,7687.25,USD,Smith-Miller,Marketing,Cash,0,None,None,None,U111,182.9,8,5,CH
TXN07783,2024-08-12,819428,Refund,7699.17,USD,"Jones, Byrd and Norris",Marketing,Credit Card,1,Error,High,M003,U276,357.41,10,3,AL
TXN07784,2024-02-08,852483,Refund,4203.06,USD,Calderon-Schultz,Operations,Bank Transfer,0,None,None,None,U459,198.27,3,1,UY
TXN07785,2024-02-25,343740,Refund,3419.55,USD,"Gonzalez, Kelley and Allen",Operations,Bank Transfer,1,Fraud,Low,M003,U429,408.68,8,4,TG
TXN07786,2024-08-03,960690,Refund,4815.38,USD,Whitney-Contreras,Payroll,Bank Transfer,0,None,None,None,U137,470.3,9,0,PY
TXN07787,2024-04-22,982224,Refund,1881.84,USD,Spencer-Howell,Inventory,Bank Transfer,0,None,None,None,U177,226.97,8,4,UA
TXN07788,2024-10-02,246681,Credit,7328.86,USD,Mitchell-Robinson,Payroll,Cash,1,Error,Medium,F001,U298,420.39,7,1,VN
TXN07789,2024-02-19,667644,Refund,7211.6,USD,Murphy PLC,Marketing,Credit Card,0,None,None,None,U030,265.26,8,0,GE
TXN07790,2024-12-21,676120,Credit,4254.24,USD,Baker-Sanders,Sales,Credit Card,0,None,None,None,U107,269.84,9,2,UA
TXN07791,2024-09-30,224075,Credit,6963.31,USD,Moore PLC,Operations,Bank Transfer,0,None,None,None,U141,225.79,3,1,DO
TXN07792,2024-11-22,303277,Credit,2726.7,USD,"Griffin, Rivera and Brown",Sales,Bank Transfer,0,None,None,None,U315,465.88,4,0,PE
TXN07793,2024-05-14,482711,Debit,2002.67,USD,"Hicks, Brown and Kirby",Payroll,Cash,0,None,None,None,U217,349.97,7,0,CR
TXN07794,2024-08-07,923856,Refund,4025.52,USD,Andrews-Young,Marketing,Credit Card,0,None,None,None,U188,325.28,1,4,VU
TXN07795,2024-01-14,974982,Refund,8420.68,USD,Deleon-Sandoval,Marketing,Bank Transfer,0,None,None,None,U144,172.02,9,2,SG
TXN07796,2024-05-17,310591,Refund,6019.71,USD,Wagner LLC,Sales,Bank Transfer,0,None,None,None,U408,263.57,5,4,CU
TXN07797,2024-12-15,116548,Debit,5644.58,USD,Wright LLC,Sales,Cash,1,Error,Medium,M003,U320,165.63,3,0,SM
TXN07798,2024-10-27,995556,Credit,969.94,USD,"Massey, Hernandez and Silva",Operations,Cash,0,None,None,None,U100,290.35,3,2,SI
TXN07799,2024-04-24,680488,Refund,4723.83,USD,Cook-Williams,Payroll,Bank Transfer,0,None,None,None,U424,166.96,10,1,RU
TXN07800,2024-10-28,283509,Debit,1970.72,USD,George-Wilson,Payroll,Bank Transfer,0,None,None,None,U181,205.79,7,3,IE
TXN07801,2024-02-27,461181,Debit,2456.39,USD,Dean Inc,Inventory,Credit Card,0,None,None,None,U255,191.34,7,1,CZ
TXN07802,2024-10-10,152540,Refund,467.58,USD,Wilson PLC,Sales,Credit Card,0,None,None,None,U043,402.42,6,0,AZ
TXN07803,2024-04-16,522521,Credit,3368.12,USD,"Smith, Pineda and Collins",Sales,Credit Card,1,Fraud,High,F001,U274,176.26,2,0,AO
TXN07804,2024-06-19,233990,Debit,4719.12,USD,Farrell Inc,Sales,Cash,0,None,None,None,U412,444.69,5,4,BO
TXN07805,2024-09-07,122868,Credit,2419.26,USD,Coleman Group,Sales,Credit Card,0,None,None,None,U326,346.32,5,3,BR
TXN07806,2024-04-12,483917,Credit,3340.96,USD,Mcguire Inc,Operations,Credit Card,0,None,None,None,U387,328.39,5,3,HR
TXN07807,2024-09-25,168381,Refund,2283.5,USD,Zavala Inc,Sales,Credit Card,0,None,None,None,U435,495.32,9,2,IR
TXN07808,2025-01-05,693483,Refund,9575.44,USD,Glover PLC,Sales,Bank Transfer,1,Error,Low,E002,U233,230.59,7,3,AM
TXN07809,2024-05-18,296890,Refund,174.15,USD,Pitts Ltd,Sales,Credit Card,0,None,None,None,U186,262.2,6,3,US
TXN07810,2024-09-07,422971,Credit,771.92,USD,Mason-Johnson,Operations,Cash,0,None,None,None,U007,228.46,8,1,PT
TXN07811,2024-01-09,901366,Credit,5655.94,USD,"Gomez, Elliott and Parker",Sales,Bank Transfer,0,None,None,None,U378,422.3,5,1,FM
TXN07812,2024-02-29,367395,Debit,1378.59,USD,"Howard, Morton and Price",Inventory,Bank Transfer,0,None,None,None,U409,143.68,4,2,TG
TXN07813,2024-10-08,305431,Debit,4113.25,USD,Dillon Ltd,Payroll,Credit Card,0,None,None,None,U043,474.57,1,0,UA
TXN07814,2024-10-18,526107,Debit,448.33,USD,"Stephens, Doyle and Phillips",Operations,Credit Card,0,None,None,None,U309,125.16,7,1,QA
TXN07815,2024-11-12,244434,Refund,4676.16,USD,Rowe-Moore,Inventory,Credit Card,0,None,None,None,U404,193.43,3,4,VU
TXN07816,2024-08-16,866722,Credit,5354.46,USD,Brown-Taylor,Marketing,Credit Card,0,None,None,None,U005,176.48,1,3,DO
TXN07817,2024-08-05,864110,Credit,7388.77,USD,Nelson-Vaughn,Inventory,Credit Card,0,None,None,None,U141,457.11,7,2,LC
TXN07818,2024-12-03,821186,Credit,1035.13,USD,Henderson PLC,Sales,Credit Card,1,Error,Medium,E002,U113,258.87,9,5,SM
TXN07819,2024-01-26,231246,Debit,9897.85,USD,George Inc,Operations,Credit Card,1,Fraud,High,M003,U246,360.75,2,0,UY
TXN07820,2024-01-23,520187,Refund,5490.19,USD,House and Sons,Sales,Cash,0,None,None,None,U300,192.27,5,5,ML
TXN07821,2024-10-16,715083,Refund,7187.13,USD,Clark-Hanna,Inventory,Cash,0,None,None,None,U076,479.73,9,1,UG
TXN07822,2024-02-03,335343,Credit,2215.11,USD,"Wilson, Bennett and Morton",Operations,Bank Transfer,0,None,None,None,U149,412.07,5,4,LI
TXN07823,2024-05-19,703951,Credit,2153.19,USD,"Hamilton, Kirk and Williams",Operations,Cash,0,None,None,None,U031,277.58,10,2,AL
TXN07824,2024-06-01,618590,Credit,3715.06,USD,Fry-Gonzales,Operations,Cash,0,None,None,None,U294,424.26,10,0,PW
TXN07825,2024-11-12,343554,Credit,375.79,USD,"Harrison, Park and Gilbert",Inventory,Bank Transfer,0,None,None,None,U102,318.92,2,0,KE
TXN07826,2024-03-28,264748,Debit,126.86,USD,Pearson-Romero,Payroll,Credit Card,1,Error,High,M003,U235,356.38,10,0,SR
TXN07827,2024-06-05,715424,Debit,5879.12,USD,Mack-Jackson,Payroll,Bank Transfer,1,Error,Low,M003,U123,399.41,9,5,KP
TXN07828,2024-12-04,182825,Credit,1211.57,USD,"White, Cunningham and Johnston",Inventory,Bank Transfer,0,None,None,None,U433,113.36,8,4,LR
TXN07829,2024-01-18,457955,Debit,2811.3,USD,Barrett Inc,Payroll,Bank Transfer,0,None,None,None,U204,241.69,3,2,RW
TXN07830,2024-09-20,252307,Credit,5890.38,USD,"Spencer, Stephenson and Jenkins",Payroll,Bank Transfer,0,None,None,None,U437,388.39,1,4,IS
TXN07831,2024-10-27,273456,Credit,4503.87,USD,Weiss Inc,Operations,Credit Card,0,None,None,None,U342,134.7,3,4,BN
TXN07832,2024-09-28,311940,Credit,2098.75,USD,Murillo-Smith,Inventory,Bank Transfer,0,None,None,None,U198,141.31,10,5,AE
TXN07833,2024-11-16,115202,Debit,3414.73,USD,Gray-Martinez,Marketing,Bank Transfer,0,None,None,None,U139,416.98,9,5,ME
TXN07834,2024-10-05,783857,Credit,2374.73,USD,Herrera-Mcconnell,Operations,Cash,1,Error,High,E002,U376,164.06,2,1,SL
TXN07835,2024-12-03,783354,Credit,1196.6,USD,French-Cardenas,Payroll,Cash,0,None,None,None,U412,207.21,2,1,IE
TXN07836,2024-04-17,468719,Refund,8056.1,USD,Collins Group,Sales,Cash,0,None,None,None,U337,446.28,4,1,SN
TXN07837,2024-09-21,765169,Refund,7913.08,USD,"Patrick, Garcia and Burgess",Inventory,Credit Card,0,None,None,None,U272,271.1,1,2,NG
TXN07838,2024-10-28,726239,Debit,5373.54,USD,Martin Ltd,Payroll,Cash,0,None,None,None,U052,196.13,1,4,AF
TXN07839,2024-11-11,501900,Refund,6294.78,USD,Campbell-Huynh,Payroll,Credit Card,0,None,None,None,U045,200.14,9,1,IL
TXN07840,2024-08-20,674435,Debit,7611.5,USD,"Smith, Miller and Martin",Sales,Credit Card,1,Fraud,Low,E002,U159,364.63,5,5,RO
TXN07841,2024-02-26,744993,Credit,451.26,USD,Vasquez-Fitzgerald,Inventory,Cash,0,None,None,None,U179,285.0,4,2,EG
TXN07842,2024-09-11,494276,Refund,6893.08,USD,"Green, Duncan and Ferguson",Payroll,Credit Card,0,None,None,None,U031,313.65,4,2,KG
TXN07843,2024-10-03,330375,Debit,5415.34,USD,"Armstrong, Roberts and Lawson",Inventory,Cash,0,None,None,None,U247,126.95,10,2,ID
TXN07844,2024-06-21,894951,Credit,6576.4,USD,"Sims, Gaines and Richardson",Sales,Cash,0,None,None,None,U245,488.0,2,0,EE
TXN07845,2024-12-28,996371,Refund,6961.73,USD,Ali LLC,Inventory,Cash,0,None,None,None,U474,310.21,5,5,NO
TXN07846,2024-06-26,412580,Refund,73.5,USD,Rivera-Gates,Marketing,Cash,0,None,None,None,U256,205.12,2,5,AZ
TXN07847,2024-06-27,755497,Debit,8422.05,USD,Bennett Ltd,Sales,Bank Transfer,0,None,None,None,U077,214.9,10,3,AG
TXN07848,2024-07-21,951401,Credit,8172.48,USD,Jackson-Johnson,Sales,Cash,0,None,None,None,U268,175.38,9,3,MY
TXN07849,2024-07-14,136770,Refund,2171.42,USD,Fletcher-Cox,Operations,Cash,0,None,None,None,U425,443.8,2,0,BT
TXN07850,2024-08-02,199576,Credit,4123.97,USD,"Pearson, Ross and Hill",Operations,Cash,0,None,None,None,U026,292.62,2,2,ZA
TXN07851,2024-01-31,819463,Credit,3314.13,USD,"Moran, Barnes and Sanchez",Sales,Bank Transfer,0,None,None,None,U156,147.73,8,4,IS
TXN07852,2025-01-05,467039,Refund,896.21,USD,"Wise, Campbell and Meza",Payroll,Bank Transfer,0,None,None,None,U482,274.98,10,5,EE
TXN07853,2024-12-25,712371,Credit,5832.96,USD,Bowman Ltd,Marketing,Credit Card,0,None,None,None,U209,324.62,7,1,NP
TXN07854,2024-02-19,661712,Debit,9248.86,USD,"Lewis, Clark and Macdonald",Inventory,Bank Transfer,0,None,None,None,U095,265.62,4,5,NP
TXN07855,2024-10-16,730380,Refund,2783.92,USD,House-Padilla,Payroll,Credit Card,0,None,None,None,U465,126.15,4,1,ME
TXN07856,2024-10-07,567813,Debit,4276.79,USD,Moore-Vance,Inventory,Cash,0,None,None,None,U183,396.18,1,1,NO
TXN07857,2024-03-17,520527,Refund,3496.1,USD,Fisher-Baker,Marketing,Cash,0,None,None,None,U075,214.78,6,0,TH
TXN07858,2024-03-23,305717,Debit,3575.43,USD,Garcia-Adkins,Operations,Bank Transfer,0,None,None,None,U369,252.7,1,4,BS
TXN07859,2024-04-24,880440,Credit,4529.03,USD,"Ross, Robinson and Taylor",Payroll,Bank Transfer,0,None,None,None,U330,458.73,8,3,LI
TXN07860,2024-11-02,918294,Credit,6962.43,USD,Zhang-Frederick,Operations,Bank Transfer,0,None,None,None,U085,110.07,5,3,SN
TXN07861,2024-03-24,482555,Debit,278.72,USD,Terrell-Waters,Marketing,Credit Card,0,None,None,None,U481,181.99,10,5,PT
TXN07862,2024-05-19,435523,Credit,984.14,USD,Reed Inc,Operations,Bank Transfer,0,None,None,None,U021,284.51,6,5,DZ
TXN07863,2024-04-15,997353,Debit,6275.79,USD,Dudley LLC,Sales,Cash,0,None,None,None,U350,292.59,1,2,LC
TXN07864,2024-03-09,709759,Refund,223.4,USD,Griffin-Lane,Payroll,Credit Card,0,None,None,None,U096,416.46,5,4,BD
TXN07865,2024-04-22,902864,Refund,2759.83,USD,Anderson-Pineda,Sales,Cash,0,None,None,None,U306,191.58,5,3,JM
TXN07866,2024-03-26,842764,Credit,1728.96,USD,Rubio-Powell,Operations,Cash,1,Error,Low,M003,U467,237.52,4,0,CM
TXN07867,2024-10-07,186483,Credit,1577.97,USD,"White, Simon and Fletcher",Payroll,Cash,0,None,None,None,U076,148.42,3,4,ZM
TXN07868,2024-06-29,198539,Refund,7377.38,USD,"Ramirez, Oneal and Hughes",Payroll,Credit Card,0,None,None,None,U116,429.93,8,1,JM
TXN07869,2024-02-07,244604,Credit,7327.08,USD,"Williamson, Oliver and Martinez",Payroll,Bank Transfer,0,None,None,None,U440,229.45,2,5,TJ
TXN07870,2024-08-07,331035,Refund,1966.6,USD,Robinson-Charles,Inventory,Bank Transfer,0,None,None,None,U109,239.6,10,4,BE
TXN07871,2024-02-10,525597,Refund,2098.62,USD,Russell PLC,Payroll,Bank Transfer,0,None,None,None,U482,473.75,3,1,ES
TXN07872,2024-08-22,978326,Debit,1334.96,USD,Turner-Sanchez,Operations,Cash,0,None,None,None,U303,448.33,10,2,NA
TXN07873,2024-05-02,953653,Debit,4613.94,USD,"Williams, Ross and Curtis",Inventory,Credit Card,1,Misstatement,Low,M003,U209,280.83,9,2,PT
TXN07874,2024-12-18,295177,Refund,6620.0,USD,Christian-Frederick,Inventory,Credit Card,1,Misstatement,Medium,M003,U179,474.9,1,5,IL
TXN07875,2024-06-14,331439,Refund,2264.0,USD,"Wolfe, Frank and Matthews",Sales,Cash,0,None,None,None,U475,177.6,3,4,NE
TXN07876,2024-07-26,204097,Debit,1353.81,USD,"Young, Yu and Phillips",Inventory,Bank Transfer,0,None,None,None,U189,360.76,9,0,GD
TXN07877,2024-06-16,549600,Refund,1187.58,USD,"Schultz, Santos and Ross",Payroll,Bank Transfer,0,None,None,None,U479,411.38,5,2,GQ
TXN07878,2024-07-21,401207,Refund,9123.29,USD,Paul LLC,Operations,Bank Transfer,0,None,None,None,U292,304.74,5,1,MX
TXN07879,2024-11-15,813356,Refund,2049.59,USD,"Tanner, Perez and Beasley",Inventory,Cash,0,None,None,None,U113,230.73,2,1,TV
TXN07880,2024-12-05,829677,Credit,6275.03,USD,Newton LLC,Sales,Credit Card,0,None,None,None,U062,170.45,7,0,SD
TXN07881,2024-06-24,533473,Debit,8802.86,USD,"Cohen, Anderson and Rhodes",Operations,Credit Card,0,None,None,None,U255,260.97,2,0,VA
TXN07882,2024-01-15,488834,Refund,3002.94,USD,Martinez-Tyler,Payroll,Bank Transfer,0,None,None,None,U321,289.37,7,5,DO
TXN07883,2024-07-09,699593,Refund,6870.73,USD,Hunt-Smith,Inventory,Cash,0,None,None,None,U445,390.46,10,3,KR
TXN07884,2024-12-01,603374,Credit,1547.76,USD,Madden Ltd,Inventory,Bank Transfer,1,Misstatement,Low,F001,U350,105.52,4,1,AL
TXN07885,2024-12-16,428758,Credit,642.05,USD,Marshall-Powell,Marketing,Bank Transfer,0,None,None,None,U477,447.27,7,2,JM
TXN07886,2024-03-02,363251,Refund,9012.55,USD,"Carey, Sawyer and Wiley",Operations,Bank Transfer,0,None,None,None,U404,309.07,3,2,TW
TXN07887,2024-08-18,324081,Debit,4742.56,USD,Thompson-Russell,Marketing,Bank Transfer,0,None,None,None,U140,341.77,5,3,EE
TXN07888,2024-06-14,467716,Credit,86.15,USD,"Lopez, Smith and Parsons",Marketing,Bank Transfer,0,None,None,None,U471,189.44,1,5,NO
TXN07889,2024-04-04,841857,Debit,3751.61,USD,Norris and Sons,Inventory,Credit Card,0,None,None,None,U241,177.74,9,0,SA
TXN07890,2024-11-17,861252,Credit,5334.97,USD,"Buchanan, Garcia and Cortez",Sales,Credit Card,0,None,None,None,U312,149.83,9,2,ZW
TXN07891,2024-08-12,111182,Credit,6847.55,USD,"Wade, Davidson and Hunter",Operations,Credit Card,0,None,None,None,U061,318.8,6,0,SB
TXN07892,2024-11-27,562225,Debit,8930.07,USD,Brooks LLC,Payroll,Bank Transfer,0,None,None,None,U158,246.36,2,4,KM
TXN07893,2024-05-07,556327,Refund,1094.16,USD,Williams-Mccormick,Sales,Cash,0,None,None,None,U307,302.84,7,1,BO
TXN07894,2024-12-27,722741,Debit,7646.53,USD,Smith Ltd,Payroll,Bank Transfer,0,None,None,None,U249,498.16,4,0,IS
TXN07895,2024-05-15,420513,Refund,2125.73,USD,"Compton, Sullivan and Mccarthy",Operations,Credit Card,0,None,None,None,U118,141.62,3,4,LI
TXN07896,2024-03-07,933558,Refund,1545.86,USD,"Kerr, Mercado and Herrera",Operations,Cash,0,None,None,None,U441,249.41,4,5,LR
TXN07897,2024-12-25,842525,Credit,1093.31,USD,"Hopkins, Anderson and Delgado",Operations,Bank Transfer,0,None,None,None,U183,273.43,9,0,UA
TXN07898,2024-07-04,348856,Credit,2300.28,USD,"Perry, Parsons and Foster",Sales,Credit Card,0,None,None,None,U006,307.63,2,4,JP
TXN07899,2024-10-30,290408,Credit,8127.87,USD,Perry-Anderson,Payroll,Cash,0,None,None,None,U466,487.19,4,3,BJ
TXN07900,2024-01-29,770751,Refund,2668.74,USD,"Gutierrez, Green and Lowe",Marketing,Cash,1,Misstatement,Low,F001,U464,456.01,8,0,MK
TXN07901,2024-01-17,482256,Refund,5207.42,USD,Obrien Group,Sales,Bank Transfer,0,None,None,None,U313,416.88,1,3,BH
TXN07902,2024-08-29,974520,Debit,5554.42,USD,"Ramirez, Harrison and Bird",Inventory,Cash,0,None,None,None,U401,205.84,6,4,UG
TXN07903,2024-12-26,272291,Debit,6774.65,USD,Moore-Mcconnell,Marketing,Credit Card,0,None,None,None,U468,127.41,8,0,AF
TXN07904,2024-11-13,964522,Debit,9500.17,USD,"Kelley, Ryan and Davis",Operations,Cash,0,None,None,None,U442,373.51,5,4,AR
TXN07905,2024-11-14,530646,Debit,9321.2,USD,Elliott Group,Payroll,Cash,0,None,None,None,U325,115.1,2,3,BE
TXN07906,2024-02-13,332980,Refund,8990.76,USD,"Russell, Warren and Wong",Sales,Cash,1,Misstatement,High,E002,U002,479.95,1,0,KH
TXN07907,2024-01-21,236841,Refund,9172.21,USD,Davis-Armstrong,Marketing,Bank Transfer,0,None,None,None,U373,151.94,4,1,VU
TXN07908,2024-09-09,640792,Debit,9844.23,USD,Newman-Barry,Operations,Bank Transfer,0,None,None,None,U430,213.73,8,2,AD
TXN07909,2024-10-27,107826,Debit,8865.02,USD,Andrade-Parrish,Operations,Credit Card,0,None,None,None,U168,260.86,7,1,SK
TXN07910,2024-04-10,563134,Refund,1582.4,USD,Hunt-Boyd,Payroll,Cash,0,None,None,None,U412,386.24,3,4,GN
TXN07911,2024-08-15,229387,Debit,9972.2,USD,Perez-Henry,Sales,Cash,1,Fraud,Medium,F001,U071,322.3,3,5,VN
TXN07912,2024-07-07,737025,Credit,5333.15,USD,"Smith, Peterson and Blair",Payroll,Credit Card,0,None,None,None,U325,412.7,7,2,KZ
